FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine3,AddressLine4,RatingDate/_xsi:nil
220001,14930/0328/0/000,Big Georges Fish and Chips,Takeaway/sandwich shop,7844,Big Georges,328-330 Portswood Road,SO17 2TD,1,fhrs_1_en-GB,2016-03-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,15,20,FHRS,False,-1.38558300000000,50.92837200000000,Southampton,,
219198,17730/0120/0/000,Biglands Bakery,Retailers - other,4613,120 St Mary Street,Southampton,SO14 1PG,5,fhrs_5_en-GB,2016-01-27,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39649300000000,50.90553400000000,,,
938906,16/00222/FOOD,Bill's Restaurant,Restaurant/Cafe/Canteen,1,Watermark West Quay South,Harbour Parade,SO15 1DE,5,fhrs_5_en-GB,2017-02-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,,,Southampton,,
872076,16/00023/FOOD,Billy Bikers Hampshire Beef Biltong,Other catering premises,7841,66 Hinkler Road,Southampton,SO19 6FT,5,fhrs_5_en-GB,2017-10-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.32992100000000,50.91240100000000,,,
220083,05150/0004/0/000,Bina Tandoori,Takeaway/sandwich shop,7844,4 Coxford Drove,Southampton,SO16 5FD,3,fhrs_3_en-GB,2017-07-04,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,5,FHRS,False,-1.44416700000000,50.93414200000000,,,
220297,05/00320/FOOD,Biryani Express,Restaurant/Cafe/Canteen,1,206 Shirley Road,Southampton,SO15 3SL,3,fhrs_3_en-GB,2015-03-18,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.43905500000000,50.91531200000000,,,
220309,11780/0009/2/000,Bitterne Balti Indian Restaurant,Restaurant/Cafe/Canteen,1,9 Manor Farm Road,Southampton,SO18 1NN,5,fhrs_5_en-GB,2016-04-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37567300000000,50.92464200000000,,,
220201,14330/2000/2/000,Bitterne C of E Junior School (Muskateers After School Club),School/college/university,7845,Brownlow Avenue,Southampton,SO19 7BX,5,fhrs_5_en-GB,2011-09-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.35949800000000,50.91310700000000,,,
219264,08/00175/FOOD,Bitterne C of E Primary School,School/college/university,7845,Brownlow Avenue,Southampton,SO19 7BX,5,fhrs_5_en-GB,2016-06-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.35949800000000,50.91310700000000,,,
220418,05770/0070/0/000,Bitterne Conservative Club,Pub/bar/nightclub,7843,70 Dean Road,Southampton,SO18 6AN,5,fhrs_5_en-GB,2015-04-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.35510100000000,50.91734500000000,,,
219749,15220/2005/2/000,Bitterne Manor Primary School,School/college/university,7845,Quayside Road,Southampton,SO18 1DP,5,fhrs_5_en-GB,2017-09-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37575100000000,50.91664800000000,,,
219807,04680/2000/2/000,Bitterne Park Hotel,Pub/bar/nightclub,7843,2 Cobden Avenue,Southampton,SO18 1FX,5,fhrs_5_en-GB,2014-04-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.37532100000000,50.92333600000000,,,
219366,09/00132/FOOD,Bitterne Park Infant School,School/college/university,7845,Manor Farm Road,Southampton,SO18 1NX,5,fhrs_5_en-GB,2015-09-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37615900000000,50.93078600000000,,,
219787,11780/2001/2/000,Bitterne Park Primary School,School/college/university,7845,Manor Farm Road,Southampton,SO18 1NX,5,fhrs_5_en-GB,2017-09-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37616000000000,50.93078600000000,Hampshire,,
219194,04980/2000/0/000,Bitterne Park School,School/college/university,7845,1 Copsewood Road,Southampton,SO18 1BU,5,fhrs_5_en-GB,2017-09-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.36946900000000,50.92995000000000,,,
220161,11780/0076/0/000,Bitterne Park Social Club,Pub/bar/nightclub,7843,76 Manor Farm Road,Bitterne Park,SO18 1NQ,4,fhrs_4_en-GB,2013-10-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.37684700000000,50.92625800000000,Southampton,,
838043,02160/0444/3/007,Bitterne United Reformed Church,Retailers - other,4613,446 Bitterne Road Precinct,Southampton,SO18 5EF,5,fhrs_5_en-GB,2016-05-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.35897000000000,50.91421900000000,,,
219629,15270/0017/0/000,Bitz And Pizzaz,Takeaway/sandwich shop,7844,17 Queensway,Southampton,SO14 3BL,5,fhrs_5_en-GB,2017-03-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40120100000000,50.90114300000000,Hampshire,,
838395,14/00120/FOOD,Blue Box Cafe,Restaurant/Cafe/Canteen,1,The Blue Box,104 - 108 Bevois Valley Road,SO14 0JZ,3,fhrs_3_en-GB,2015-11-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.39525100000000,50.91797300000000,Southampton,,
219661,00080/0198/0/000,Blue Island Restaurant,Restaurant/Cafe/Canteen,1,198 Above Bar Street,Southampton,SO14 7DW,5,fhrs_5_en-GB,2016-08-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.40441400000000,50.90899200000000,,,
838449,15/00059/FOOD,Bluschiful Cakes,Retailers - other,4613,2 Swift Gardens,Southampton,SO19 9FQ,Exempt,fhrs_exempt_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.37742600000000,50.89132500000000,,,true
879032,16/00075/FOOD,Board In The City CIC,Restaurant/Cafe/Canteen,1,38 - 40 Onslow Road,Southampton,SO14 0JG,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.39889400000000,50.91344200000000,,,true
219838,02760/0009/0/000,Boat Shop Cafe,Restaurant/Cafe/Canteen,1,9 The Colonnade,Bridge Road,SO19 7QT,5,fhrs_5_en-GB,2014-06-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,True,-1.37825500000000,50.89851500000000,Southampton,,
220340,19650/0035/0/000,Bob And Paula Stores,Retailers - other,4613,35 Valentine Avenue,Sholing,SO19 0EQ,4,fhrs_4_en-GB,2014-09-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.34306500000000,50.89821400000000,Southampton,,
219768,06/00252/FOOD,Bombay Delight,Takeaway/sandwich shop,7844,88 Alfriston Gardens,Sholing,SO19 8FU,5,fhrs_5_en-GB,2015-06-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.34680300000000,50.90337900000000,Southampton,,
219395,05/00343/FOOD,Bond Pearce (Restaurant),Restaurant/Cafe/Canteen,1,"Oceana House, Bond Pearce",39 - 49 Commercial Road,SO15 1GA,5,fhrs_5_en-GB,2015-01-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41165100000000,50.90914600000000,Southampton,,
219416,00080/0019/0/000,Boots The Chemists,Retailers - other,4613,19 - 29 Above Bar Street,Southampton,SO14 7DX,5,fhrs_5_en-GB,2010-01-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40461400000000,50.90330100000000,,,
811153,15/00022/FOOD,Born to Be Natural Limited,Manufacturers/packers,7839,53 Bullar Road,Southampton,SO18 1GT,5,fhrs_5_en-GB,2015-09-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37485700000000,50.91964600000000,,,
219181,07890/2005/2/000,Bowlers Restaurant,Restaurant/Cafe/Canteen,1,Golf Course Road,Southampton,SO16 7LE,5,fhrs_5_en-GB,2018-01-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.41320500000000,50.94736300000000,,,
330746,14860/0170/2/000,BP Woolston Service Station,Retailers - other,4613,170 Portsmouth Road,Southampton,SO19 9AQ,5,fhrs_5_en-GB,2014-05-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.36363800000000,50.89529800000000,,,
219655,04/00136/ALLPRE,Bramble Cottage Savouries,Mobile caterer,7846,37 Mill Road,Southampton,SO15 4JB,5,fhrs_5_en-GB,2010-02-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.44531300000000,50.91670200000000,,,
219975,16870/0358/2/000,Brass Monkey,Pub/bar/nightclub,7843,358 Shirley Road,Freemantle,SO15 3HY,5,fhrs_5_en-GB,2014-12-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42932700000000,50.91881000000000,Southampton,,
220354,07/00194/FOOD,Breakfast And After School Club,Hospitals/Childcare/Caring Premises,5,Mansel Road West,Southampton,SO16 9LP,5,fhrs_5_en-GB,2007-12-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.46419900000000,50.93084600000000,,,
219177,08/00019/FOOD,Breakfast And After School Club,Hospitals/Childcare/Caring Premises,5,Middle Road,Sholing,SO19 8PH,5,fhrs_5_en-GB,2017-09-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.36016400000000,50.90497200000000,Southampton,,
219872,05/00420/COMM,Brewdog,Restaurant/Cafe/Canteen,1,18A Upper Banister Street,Southampton,SO15 2EF,5,fhrs_5_en-GB,2017-03-27,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40568500000000,50.91300900000000,Hampshire,,
960906,17/00058/FOOD,Brewdog,Restaurant/Cafe/Canteen,1,18A Upper Banister Street,Southampton,SO15 2EF,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.40568500000000,50.91300900000000,,,true
219658,06/00065/FOOD,Brewed Awakening,Restaurant/Cafe/Canteen,1,284 Broadlands Road,Southampton,SO17 3AT,5,fhrs_5_en-GB,2015-01-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.39309000000000,50.93759300000000,,,
656217,14/00033/FOOD,Brewhouse and Kitchen - Southampton,Restaurant/Cafe/Canteen,1,47 Highfield Lane,Southampton,SO17 1QD,5,fhrs_5_en-GB,2014-03-26,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.39995900000000,50.93132500000000,,,
219445,21190/0165/2/000,Bricklayers Arms,Pub/bar/nightclub,7843,165 Wimpson Lane,Southampton,SO16 4QD,5,fhrs_5_en-GB,2012-06-18,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.45483100000000,50.92389600000000,Hampshire,,
220142,07/00167/FOOD,Bridge Bar,Pub/bar/nightclub,7843,Building 42,University Of Southampton,,5,fhrs_5_en-GB,2018-03-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,0,FHRS,False,,,University Road,Southampton,
219548,10310/0205/0/000,Bridge Residential Unit,Hospitals/Childcare/Caring Premises,5,205 Kingsclere Avenue,Southampton,SO19 9JG,5,fhrs_5_en-GB,2005-09-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.36113700000000,50.88682200000000,,,
219857,16870/3703/0/000,Bright Water Inn,Pub/bar/nightclub,7843,370-372 Shirley Road,Southampton,SO15 3HY,5,fhrs_5_en-GB,2016-08-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42932700000000,50.91881000000000,,,
219716,08620/0010/0/000,British Broadcasting Corporation,Restaurant/Cafe/Canteen,1,10 Havelock Road,Southampton,SO14 7FY,5,fhrs_5_en-GB,2016-01-26,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.40847800000000,50.90814100000000,,,
220263,14930/2002/2/000,Brook Inn,Pub/bar/nightclub,7843,Portswood Road,Southampton,SO17 3SD,5,fhrs_5_en-GB,2012-10-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38369200000000,50.93258000000000,,,
219999,10720/0015/0/000,Brook Lawn Rest Home,Hospitals/Childcare/Caring Premises,5,15 Lawn Road,Southampton,SO17 2EX,5,fhrs_5_en-GB,2017-03-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39328300000000,50.92058900000000,,,
872094,16/00045/FOOD,Brook Tricycle Ice-cream,Mobile caterer,7846,11 Bourne Avenue,Upper Shirley,SO15 5NT,5,fhrs_5_en-GB,2016-04-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.42560800000000,50.92613000000000,Southampton,,
219722,06/00027/FOOD,Brooke House,Hospitals/Childcare/Caring Premises,5,123 Millbrook Road East,Southampton,SO15 1HQ,5,fhrs_5_en-GB,2016-06-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42613400000000,50.91001800000000,,,
219930,14900/0019/0/000,Brookvale Convenience Store,Retailers - other,4613,19 Addis Square,Portswood Road,SO17 2NE,5,fhrs_5_en-GB,2018-02-19,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39390800000000,50.92501700000000,Southampton,,
219976,03010/0004/0/000,Brookvale House,Hospitals/Childcare/Caring Premises,5,4 Brookvale Road,Southampton,SO17 1QL,5,fhrs_5_en-GB,2017-02-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39497200000000,50.92530100000000,,,
220080,09/00068/FOOD,Browns,Pub/bar/nightclub,7843,70 Millbank Street,Southampton,SO14 5QN,5,fhrs_5_en-GB,2009-05-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38339900000000,50.91170700000000,,,
219261,00470/1001/0/000,Brunswick Lodge,Hotel/bed & breakfast/guest house,7842,100 - 104 Anglesea Road,Southampton,SO15 5QS,5,fhrs_5_en-GB,2011-11-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.43368900000000,50.92628600000000,,,
219451,18000/4361/3/SPO,BTC Sports Club,Restaurant/Cafe/Canteen,1,Stoneham Lane,Southampton,SO16 2PA,3,fhrs_3_en-GB,2013-04-04,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.37894400000000,50.94397500000000,,,
219318,21230/0000/2/000,Buddha Lounge And Tiger Lilly Restaurant,Restaurant/Cafe/Canteen,1,3 Winchester Street,Southampton,SO15 2EL,5,fhrs_5_en-GB,2014-12-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.40456800000000,50.91252700000000,,,
219398,04830/0003/0/000,Buffalo Bill Ltd,Restaurant/Cafe/Canteen,1,3 Commercial Road,Southampton,SO15 1GF,3,fhrs_3_en-GB,2018-01-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.40959000000000,50.90905500000000,,,
219326,04830/0001/0/000,Buon Gusto Restaurant Ltd,Restaurant/Cafe/Canteen,1,1 Commercial Road,Southampton,SO15 1GF,5,fhrs_5_en-GB,2013-05-08,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40959000000000,50.90905500000000,,,
219520,00080/0098/0/000,Burger King,Restaurant/Cafe/Canteen,1,98 Above Bar Street,Southampton,SO14 7DT,5,fhrs_5_en-GB,2017-12-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40416000000000,50.90550200000000,,,
220203,03180/0238/0/000,Burger King,Restaurant/Cafe/Canteen,1,Burgess Road,Southampton,SO16 3AU,5,fhrs_5_en-GB,2015-09-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.38885200000000,50.93846100000000,,,
219644,20460/2000/2/000,Burger King,Restaurant/Cafe/Canteen,1,West Bargate,Southampton,SO14 2FT,5,fhrs_5_en-GB,2014-12-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40476524829865,50.90262603759766,,,
219424,03180/0210/0/000,Burgess Store,Retailers - other,4613,210 Burgess Road,Southampton,SO16 3AY,5,fhrs_5_en-GB,2016-03-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39143000000000,50.93832200000000,,,
220355,06/00275/FOOD,Burrto Mexicana,Restaurant/Cafe/Canteen,1,25 Onslow Road,Southampton,SO14 0JD,3,fhrs_3_en-GB,2017-03-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.39947900000000,50.91333700000000,,,
220290,15300/0012/2/000,Buttercup House Care Home,Hospitals/Childcare/Caring Premises,5,12 Radstock Road,Southampton,SO19 2HP,5,fhrs_5_en-GB,2017-10-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37559400000000,50.89970500000000,,,
949595,17/00014/FOOD,Byron Hamburgers Ltd,Restaurant/Cafe/Canteen,1,Unit 18 Level 2,Watermark West Quay South,SO15 1DE,5,fhrs_5_en-GB,2017-02-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,,,Harbour Parade,Southampton,
1007423,17/00107/FOOD,BySea Coffee,Mobile caterer,7846,74 St Annes Road,Southampton,SO19 9FF,5,fhrs_5_en-GB,2017-08-04,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.36870205402374,50.89410018920900,,,
220129,08/00142/FOOD,Cafe At The Hawthorns,Restaurant/Cafe/Canteen,1,The Hawthorns Urban Wildlife Centre,The Common,SO15 7NN,5,fhrs_5_en-GB,2017-05-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40785700000000,50.92345200000000,Southampton,,
220060,01660/0031/0/000,Cafe Creme,Restaurant/Cafe/Canteen,1,31 Bedford Place,Southampton,SO15 2DG,5,fhrs_5_en-GB,2018-01-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.40626600000000,50.91318300000000,,,
949611,17/00035/FOOD,Cafe Fumee,Restaurant/Cafe/Canteen,1,Ground Floor Retail,Telephone House,SO14 2NW,5,fhrs_5_en-GB,2017-09-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.40369000000000,50.89772000000000,73 High Street,Southampton,
521292,13/00010/FOOD,Cafe Giardino,Restaurant/Cafe/Canteen,1,Unit R10,Mezzanine Food Level,SO15 1QE,5,fhrs_5_en-GB,2018-02-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40719900000000,50.90359300000000,West Quay Shopping Centre,Southampton,
220018,00080/2003/2/000,Cafe In The Square,Restaurant/Cafe/Canteen,1,Sir James Matthews Buidling,157 - 187 Above Bar Street,SO14 7FQ,5,fhrs_5_en-GB,2014-02-26,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.40518700000000,50.90859200000000,Southampton,,
219131,01660/0066/0/000,Cafe Monde,Restaurant/Cafe/Canteen,1,66 Bedford Place,Southampton,SO15 2DS,5,fhrs_5_en-GB,2017-12-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40669200000000,50.91324800000000,,,
220154,11/00102/FOOD,Cafe Parfait Ltd,Pub/bar/nightclub,7843,194 Above Bar Street,Southampton,SO14 7DW,4,fhrs_4_en-GB,2013-08-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.40447000000000,50.90905600000000,,,
938889,16/00203/FOOD,Cafe Portobello,Restaurant/Cafe/Canteen,1,35 London Road,Southampton,SO15 2AD,4,fhrs_4_en-GB,2016-12-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.40440700000000,50.91178900000000,,,
219188,16850/0025/2/000,Cafe Reflections,Restaurant/Cafe/Canteen,1,25 Shirley High Street,Southampton,SO15 3NL,5,fhrs_5_en-GB,2008-04-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43237800000000,50.92175700000000,,,
219558,06/00087/FOOD,Cafe Rittaza,Restaurant/Cafe/Canteen,1,Platform 1,Central Station,SO15 1GP,5,fhrs_5_en-GB,2017-11-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41357500000000,50.90772600000000,Southampton,,
220296,12650/0423/0/000,Cafe Valletta,Restaurant/Cafe/Canteen,1,421 Millbrook Road West,Southampton,SO15 0HX,5,fhrs_5_en-GB,2018-02-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.44676800000000,50.91394900000000,,,
586581,13/00098/FOOD,Caffe Momento,Restaurant/Cafe/Canteen,1,Retail Unit 2,1 Guildhall Square,SO14 7FP,5,fhrs_5_en-GB,2013-08-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.40485700000000,50.90773600000000,Southampton,,
220408,13090/2004/3/LGF,Caffexpresso,Restaurant/Cafe/Canteen,1,Frobisher House,Blechynden Terrace,SO15 1GX,5,fhrs_5_en-GB,2012-04-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.41350800000000,50.90852600000000,Southampton,Hampshire,
